"player_id","version","name","full_name","description","image","height_cm","weight_kg","dob","positions","overall_rating","potential","value","wage","preferred_foot","weak_foot","skill_moves","international_reputation","work_rate","body_type","real_face","release_clause","specialities","club_id","club_name","club_league_id","club_league_name","club_logo","club_rating","club_position","club_kit_number","club_joined","club_contract_valid_until","country_id","country_name","country_league_id","country_league_name","country_flag","country_rating","country_position","country_kit_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"74479","2025-06-03","Yaël Nandjou Kwingoua -"," Yaël Nandjou Kwingoua","Yaël Nandjou (Yaël Nandjou Kwingoua, born 6 July 2005) is a French footballer who plays as a left back for French club OGC Nice. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/074/479/25_120.png","185","74","2005-07-06","LB","64","75","€1.2M","€12K","Left","2 ","2 ","1 ","","Lean (185+)","No","€2.5M","","72","OGC Nice","16","Ligue 1","https://cdn.sofifa.net/meta/team/450/30.png","77","SUB","42","2024-08-18","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"261359","2025-06-03","Žan Kolmanič -"," Žan Kolmanič","Žan Kolmanič (born 3 March 2000) is a Slovenian footballer who plays as a left back for American club Austin FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/261/359/25_120.png","178","69","2000-03-03","LB","64","68","€775K","€5K","Left","3 ","2 ","1 ","","Normal (170-185)","No","€1.2M","","114161","Austin FC","39","Major League Soccer","https://cdn.sofifa.net/meta/team/254172/30.png","69","SUB","23","2021-11-19","2028","","","","","","","","","","","","","","","","","","","","","","","d","","","","","","","","","","","","","","","","","","","",""
"262384","2025-06-03","Patrick Greil -"," Patrick Greil","Patrick Greil (born 8 September 1996) is an Austrian footballer who plays as a central attacking midfielder for German club SV Sandhausen. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/262/384/25_120.png","184","75","1996-09-08","CAM,CM","64","64","€625K","€5K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€906K","","110178","SV Sandhausen","2076","3. Liga","https://cdn.sofifa.net/meta/team/3510/30.png","65","SUB","24","2024-01-01","2027","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"73200","2025-06-03","Stefano Cella -"," Stefano Cella","Stefano Cella (born 19 April 2001) is an Italian footballer who plays as a center back for Italian club Mantova. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/073/200/25_120.png","185","78","2001-04-19","CB","64","71","€1.1M","€2K","Right","3 ","2 ","1 ","","Normal (185+)","No","€1.9M","","111433","Mantova","32","Serie B","https://cdn.sofifa.net/meta/team/10771/30.png","67","LCB","29","2024-07-05","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"77040","2025-06-03","Semeu Commey -"," Semeu Commey","Semeu Commey (born 12 May 2004) is a Ghanaian footballer who plays as a center back for Portuguese club Estrela da Amadora. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/077/040/25_120.png","190","80","2004-05-12","CB","64","73","€1.2M","€4K","Right","2 ","2 ","1 ","","Normal (185+)","No","€2.7M","","718","Estrela da Amadora","308","Primeira Liga","https://cdn.sofifa.net/meta/team/12152/30.png","68","RES","44","2025-02-03","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"275952","2025-06-03","Roman Yakuba -","Roman YakubaЯкуба Роман Юрійович","Roman Yakuba (born 23 April 2001) is a Ukranian footballer who plays as a center back for Polish club Puszcza Niepołomice. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/275/952/25_120.png","191","85","2001-04-23","CB","64","71","€1.1M","€3K","Left","2 ","2 ","1 ","","Normal (185+)","No","€1.7M","","114393","Puszcza Niepołomice","66","Ekstraklasa","https://cdn.sofifa.net/meta/team/12038/30.png","63","LCB","3","2023-01-01","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"213488","2025-06-03","Daniel Peter De Silva -"," Daniel Peter De Silva","Daniel De Silva (Daniel Peter De Silva, born 6 March 1997) is an Australian soccer player who plays as a central attacking midfielder for Australian club Macarthur FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/213/488/25_120.png","170","60","1997-03-06","CAM,LM,CM","64","64","€625K","€4K","Right","3 ","3 ","1 ","","Lean (170-)","No","€781K","","114604","Macarthur FC","351","A-League Men","https://cdn.sofifa.net/meta/team/252006/30.png","64","CAM","7","2024-08-28","2025","","","","","","","","","","","","","","","","","","","","","","","Attackd","","","","","","","","","","","","","","","","","","","",""
"235760","2025-06-03","Alaaddin Okumuş -"," Alaaddin Okumuş","Alaaddin Okumuş (born 23 August 1995) is a Turkish footballer who plays as a right back for Turkish club Sivasspor. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/235/760/25_120.png","175","70","1995-08-23","RB,RM","64","64","€525K","€12K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€1.1M","","101041","Sivasspor","68","Süper Lig","https://cdn.sofifa.net/meta/team/365/30.png","69","SUB","23","2021-01-18","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"204785","2025-06-03","Mikaël Yann Mathieu Mandron -"," Mikaël Yann Mathieu Mandron","Mikaël Mandron (Mikaël Yann Mathieu Mandron, born 11 October 1994) is a French footballer who plays as a striker for Scottish club St. Mirren. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/204/785/25_120.png","191","82","1994-10-11","ST","64","64","€575K","€6K","Left","3 ","3 ","1 ","","Lean (185+)","No","€1M","","100805","St. Mirren","50","Premiership","https://cdn.sofifa.net/meta/team/496/30.png","64","RS","9","2023-07-12","2026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"273649","2025-06-03","Fredrik Tobias Berglie -"," Fredrik Tobias Berglie","Fredrik Berglie (Fredrik Tobias Berglie, born 28 December 1996) is a Norwegian footballer who plays as a center back for Norwegian club KFUM-Kameratene Oslo. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/273/649/25_120.png","184","77","1996-12-28","CB","64","65","€600K","€3K","Right","3 ","2 ","1 ","","Normal (170-185)","No","€795K","","131491","KFUM-Kameratene Oslo","41","Eliteserien","https://cdn.sofifa.net/meta/team/11914/30.png","63","CB","5","2025-01-30","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"76786","2025-06-03","Alioune Ndoye -"," Alioune Ndoye","Alioune Ndoye (born 5 October 2001) is a Senegalese footballer who plays as a striker for Swiss club Servette FC. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/076/786/25_120.png","191","85","2001-10-05","ST","64","72","€1.3M","€12K","Right","3 ","2 ","1 ","","Lean (185+)","No","€2.2M","","324","Servette FC","189","Super League","https://cdn.sofifa.net/meta/team/1970/30.png","69","SUB","24","2020-08-25","2027","","","","","","","","","","","","","","","","","","","","","","","AttackdWide","","","","","","","","","","","","","","","","","","","",""
"207858","2025-06-03","Dominic James Dwyer -"," Dominic James Dwyer","Dom Dwyer (Dominic James Dwyer, born 30 July 1990) is an American soccer player who plays as a striker for British club Mansfield Town. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/207/858/25_120.png","175","82","1990-07-30","ST","64","64","€375K","€8K","Left","4 ","3 ","1 ","","Normal (170-185)","Yes","€656K","","1940","Mansfield Town","60","League One","https://cdn.sofifa.net/meta/team/225/30.png","64","SUB","41","2025-03-07","2025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254194","2025-06-03","Gustavo Salvatierra García -"," Gustavo Salvatierra García","Gustavo Salvatierra (Gustavo Salvatierra García, born 23 May 1992) is a Bolivian footballer who plays as a goalkeeper for Bolivian club San Antonio Bulo Bulo. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/254/194/25_120.png","188","85","1992-05-23","GK","64","64","€300K","€6K","Left","2 ","1 ","1 ","","Normal (185+)","No","€645K","","131795","San Antonio Bulo Bulo","2017","División de Fútbol Profesional","https://cdn.sofifa.net/meta/team/259042/30.png","64","RES","12","2025-01-08","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"190962","2025-06-03","Thomas Michael Aldred -"," Thomas Michael Aldred","Tom Aldred (Thomas Michael Aldred, born 11 September 1990) is a Scottish footballer who plays as a center back for Indian club Mohun Bagan Super Giant. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/190/962/25_120.png","188","84","1990-09-11","CB","64","64","€275K","€4K","Right","2 ","2 ","1 ","","Normal (185+)","No","€371K","","113146","Mohun Bagan Super Giant","2149","Super League","https://cdn.sofifa.net/meta/team/251504/30.png","63","RCB","5","2024-07-02","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"186611","2025-06-03","Mauro Vigorito -"," Mauro Vigorito","Mauro Vigorito (born 22 May 1990) is an Italian footballer who plays as a goalkeeper for Italian club Como. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/186/611/25_120.png","187","79","1990-05-22","GK","64","64","€100K","€11K","Right","2 ","1 ","1 ","","Normal (185+)","No","€170K","","1745","Como","31","Serie A","https://cdn.sofifa.net/meta/team/268/30.png","75","SUB","22","2023-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"257779","2025-06-03","Maximilian Großer -"," Maximilian Großer","Maximilian Großer (born 23 July 2001) is a German footballer who plays as a center back for German club DSC Arminia Bielefeld. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/257/779/25_120.png","189","81","2001-07-23","CB","64","73","€1.2M","€5K","Right","3 ","2 ","1 ","","Lean (185+)","No","€2M","","159","DSC Arminia Bielefeld","2076","3. Liga","https://cdn.sofifa.net/meta/team/2927/30.png","65","RCB","19","2023-07-01","2027","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"205044","2025-06-03","Sebastian Maier -"," Sebastian Maier","Sebastian Maier (born 18 September 1993) is a German footballer who plays as a left midfield for German club SpVgg Unterhaching. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/205/044/25_120.png","179","68","1993-09-18","LM,CM,CAM","64","64","€575K","€2K","Right","4 ","3 ","1 ","","Normal (170-185)","No","€834K","","172","SpVgg Unterhaching","2076","3. Liga","https://cdn.sofifa.net/meta/team/3492/30.png","63","SUB","10","2022-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","dDefend","","","","","","","","","","","","","","","","","","","",""
"273652","2025-06-03","Tio Cipot -"," Tio Cipot","Tio Cipot (born 20 April 2003) is a Slovenian footballer who plays as a left midfield for Austrian club Grazer AK 1902, on loan from Spezia. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/273/652/25_120.png","184","74","2003-04-20","LM,LW,CAM","64","71","€1.2M","€2K","Right","3 ","3 ","1 ","","Lean (170-185)","No","","","2015","Grazer AK 1902","80","Bundesliga","https://cdn.sofifa.net/meta/team/5724/30.png","64","LW","11","NaN-NaN-NaN","Jun 30, 2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"275701","2025-06-03","Sherif Kallaku -"," Sherif Kallaku","Sherif Kallaku (born 1 March 1998) is an Albanian footballer who plays as a central attacking midfielder for Romanian club Sepsi OSK. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/275/701/25_120.png","181","73","1998-03-01","CAM,CM","64","65","€700K","€10K","Right","3 ","3 ","1 ","","Normal (170-185)","No","€998K","","113378","Sepsi OSK","330","Liga I","https://cdn.sofifa.net/meta/team/10238/30.png","65","SUB","59","2023-07-01","2025","","","","","","","","","","","","","","","","","","","","","","","Build-UpdRoaming","","","","","","","","","","","","","","","","","","","",""
"254965","2025-06-03","Sofyan Chader -"," Sofyan Chader","Sofyan Chader (born 12 May 2000) is a French footballer who plays as a left midfield for Swiss club FC Luzern. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/254/965/25_120.png","178","73","2000-05-12","LM,RM,ST","64","67","€800K","€7K","Right","2 ","3 ","1 ","","Normal (170-185)","No","€1.2M","","897","FC Luzern","189","Super League","https://cdn.sofifa.net/meta/team/3091/30.png","67","RES","69","2022-08-10","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"210422","2025-06-03","Krzysztof Kamiński -"," Krzysztof Kamiński","Krzysztof Kamiński (born 26 November 1990) is a Polish footballer who plays as a goalkeeper for Polish club Pogoń Szczecin. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/210/422/25_120.png","191","81","1990-11-26","GK","64","64","€190K","€3K","Right","3 ","1 ","1 ","","Lean (185+)","No","€257K","","110746","Pogoń Szczecin","66","Ekstraklasa","https://cdn.sofifa.net/meta/team/808/30.png","66","SUB","31","2024-07-01","2026","","","","","","","","","","","","","","","","","","","","","","","Defendd","","","","","","","","","","","","","","","","","","","",""
"247286","2025-06-03","Santeri Hostikka -"," Santeri Hostikka","Santeri Hostikka (born 30 September 1997) is a Finnish footballer who plays as a left winger for Finnish club HJK Helsinki. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/247/286/25_120.png","183","76","1997-09-30","LW,RW,CAM","64","64","€650K","€16K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€1.4M","","100325","HJK Helsinki","322","Veikkausliiga","https://cdn.sofifa.net/meta/team/724/30.png","63","LW","7","2021-08-04","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
"248566","2025-06-03","Piero Antonio Vivanco Ayala -"," Piero Antonio Vivanco Ayala","Piero Vivanco (Piero Antonio Vivanco Ayala, born 17 January 2000) is a Peruvian footballer who plays as a right winger for Peruvian club FBC Melgar. In the game FC 25, his overall rating is 64.","https://cdn.sofifa.net/players/248/566/25_120.png","180","74","2000-01-17","RW,LW,CAM","64","67","€800K","€12K","Right","3 ","3 ","1 ","","Lean (170-185)","No","€1.8M","","111334","FBC Melgar","2020","Liga 1","https://cdn.sofifa.net/meta/team/208/30.png","68","SUB","22","2025-02-11","2025","","","","","","","","","","","","","","","","","","","","","","","dAttack","","","","","","","","","","","","","","","","","","","",""
